index,premRNA_cg_dinucleotide_fraction_20
1887,0.017857142857142856
1888,0.017857142857142856
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.017857142857142856
1912,0.017857142857142856
1913,0.017857142857142856
1914,0.017857142857142856
1915,0.017857142857142856
1916,0.017857142857142856
1917,0.017857142857142856
1918,0.017857142857142856
1919,0.017857142857142856
1920,0.017857142857142856
1921,0.017857142857142856
1922,0.0
1923,0.0
1924,0.0
1925,0.017857142857142856
1926,0.017857142857142856
1927,0.017857142857142856
1928,0.017857142857142856
1929,0.017857142857142856
1930,0.017857142857142856
1931,0.017857142857142856
1932,0.017857142857142856
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.017857142857142856
1938,0.017857142857142856
1939,0.017857142857142856
1940,0.017857142857142856
1941,0.017857142857142856
1942,0.017857142857142856
1943,0.017857142857142856
1944,0.017857142857142856
1945,0.0
1946,0.0
1947,0.017857142857142856
1948,0.017857142857142856
1949,0.017857142857142856
1950,0.03571428571428571
1951,0.03571428571428571
1952,0.017857142857142856
1953,0.017857142857142856
1954,0.017857142857142856
1955,0.017857142857142856
1956,0.017857142857142856
1957,0.017857142857142856
1958,0.017857142857142856
1959,0.017857142857142856
1960,0.017857142857142856
1961,0.017857142857142856
1962,0.017857142857142856
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.017857142857142856
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.017857142857142856
2005,0.0
2006,0.0
2007,0.017857142857142856
2008,0.03571428571428571
2009,0.08928571428571429
2010,0.017857142857142856
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.017857142857142856
2017,0.0
2018,0.0
2019,0.0
2020,0.017857142857142856
2021,0.0
2022,0.0
2023,0.03571428571428571
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.017857142857142856
2029,0.0
2030,0.05357142857142857
2031,0.0
2032,0.0
2033,0.0
2034,0.017857142857142856
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.017857142857142856
2042,0.0
2043,0.017857142857142856
2044,0.017857142857142856
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.017857142857142856
2055,0.017857142857142856
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.017857142857142856
2062,0.017857142857142856
2063,0.017857142857142856
2064,0.03571428571428571
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.017857142857142856
2070,0.0
2071,0.017857142857142856
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.017857142857142856
2082,0.0
2083,0.017857142857142856
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.017857142857142856
2099,0.0
2100,0.03571428571428571
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.017857142857142856
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.017857142857142856
2133,0.017857142857142856
2134,0.017857142857142856
2135,0.017857142857142856
2136,0.017857142857142856
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.017857142857142856
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.03571428571428571
2149,0.03571428571428571
2150,0.0
2151,0.0
2152,0.0
2153,0.017857142857142856
2154,0.017857142857142856
2155,0.03571428571428571
2156,0.03571428571428571
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.017857142857142856
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.017857142857142856
2177,0.017857142857142856
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.017857142857142856
2184,0.017857142857142856
2185,0.017857142857142856
2186,0.017857142857142856
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.017857142857142856
2193,0.0
2194,0.0
2195,0.017857142857142856
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.03571428571428571
2202,0.0
2203,0.0
2204,0.0
2205,0.017857142857142856
2206,0.017857142857142856
2207,0.0
2208,0.017857142857142856
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.017857142857142856
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.017857142857142856
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.03571428571428571
2252,0.0
2253,0.0
2254,0.0
2255,0.017857142857142856
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.017857142857142856
2264,0.0
2265,0.0
2266,0.0
2267,0.017857142857142856
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.017857142857142856
2273,0.0
2274,0.017857142857142856
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.017857142857142856
2287,0.0
2288,0.0
2289,0.0
2290,0.017857142857142856
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.017857142857142856
2299,0.0
2300,0.017857142857142856
2301,0.017857142857142856
2302,0.017857142857142856
2303,0.017857142857142856
2304,0.0
2305,0.0
2306,0.017857142857142856
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.017857142857142856
2312,0.03571428571428571
2313,0.0
2314,0.017857142857142856
2315,0.0
2316,0.017857142857142856
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.017857142857142856
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.017857142857142856
2349,0.0
2350,0.0
2351,0.017857142857142856
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.017857142857142856
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.017857142857142856
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.017857142857142856
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.017857142857142856
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.017857142857142856
2382,0.0
2383,0.017857142857142856
2384,0.0
2385,0.0
2386,0.017857142857142856
2387,0.0
2388,0.0
2389,0.0
2390,0.017857142857142856
2391,0.017857142857142856
2392,0.017857142857142856
2393,0.017857142857142856
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.03571428571428571
2411,0.017857142857142856
2412,0.017857142857142856
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.017857142857142856
2431,0.03571428571428571
2432,0.03571428571428571
2433,0.03571428571428571
2434,0.03571428571428571
2435,0.03571428571428571
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.03571428571428571
2447,0.0
2448,0.0
2449,0.0
2450,0.05357142857142857
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.017857142857142856
2458,0.0
2459,0.0
2460,0.017857142857142856
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.07142857142857142
2477,0.0
2478,0.0
2479,0.0
2480,0.017857142857142856
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.017857142857142856
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.017857142857142856
2493,0.0
2494,0.03571428571428571
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.017857142857142856
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.017857142857142856
2506,0.0
2507,0.05357142857142857
2508,0.017857142857142856
2509,0.017857142857142856
2510,0.0
2511,0.017857142857142856
2512,0.0
2513,0.017857142857142856
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.017857142857142856
2521,0.0
2522,0.0
2523,0.0
2524,0.017857142857142856
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.017857142857142856
2532,0.0
2533,0.0
2534,0.017857142857142856
2535,0.05357142857142857
2536,0.0
2537,0.0
2538,0.03571428571428571
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.017857142857142856
2549,0.0
2550,0.0
2551,0.017857142857142856
2552,0.017857142857142856
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.03571428571428571
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2612,0.0
2613,0.01818181818181818
2614,0.05454545454545454
2615,0.0
2616,0.0
2617,0.05454545454545454
2618,0.05454545454545454
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.05454545454545454
2624,0.05454545454545454
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.05454545454545454
2630,0.0
2631,0.0
2632,0.0
2633,0.05454545454545454
2634,0.05454545454545454
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.05454545454545454
2640,0.0
2641,0.0
2642,0.05454545454545454
2643,0.05454545454545454
2644,0.05454545454545454
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.05454545454545454
2651,0.0
2652,0.0
2653,0.05454545454545454
2654,0.0
2655,0.0
2656,0.05454545454545454
2657,0.05454545454545454
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.05454545454545454
2663,0.0
2664,0.0
2665,0.0
2666,0.05454545454545454
2667,0.05454545454545454
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.05454545454545454
2673,0.0
2674,0.0
2675,0.0
2676,0.05454545454545454
2677,0.05454545454545454
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.01818181818181818
2692,0.03636363636363636
2693,0.03636363636363636
2694,0.01818181818181818
2695,0.01818181818181818
2698,0.07272727272727272
2699,0.01818181818181818
2700,0.01818181818181818
2701,0.03636363636363636
2702,0.03636363636363636
2703,0.05454545454545454
2706,0.01818181818181818
2708,0.03636363636363636
2709,0.01818181818181818
2710,0.07272727272727272
2711,0.03636363636363636
2712,0.03636363636363636
2713,0.01818181818181818
2714,0.01818181818181818
2715,0.07272727272727272
2716,0.01818181818181818
2717,0.03636363636363636
2718,0.03636363636363636
2719,0.01818181818181818
2720,0.01818181818181818
2721,0.03636363636363636
2722,0.01818181818181818
2723,0.01818181818181818
2724,0.01818181818181818
2725,0.05454545454545454
2726,0.07272727272727272
2728,0.01818181818181818
2729,0.03636363636363636
2730,0.03636363636363636
2731,0.01818181818181818
2732,0.01818181818181818
2734,0.01818181818181818
2735,0.01818181818181818
2736,0.03636363636363636
2737,0.01818181818181818
2738,0.01818181818181818
2739,0.07272727272727272
2740,0.01818181818181818
2741,0.03636363636363636
2742,0.03636363636363636
2744,0.07272727272727272
2745,0.03636363636363636
2746,0.03636363636363636
2747,0.01818181818181818
2749,0.07272727272727272
2750,0.01818181818181818
2751,0.03636363636363636
2752,0.03636363636363636
2754,0.07272727272727272
2755,0.03636363636363636
2756,0.03636363636363636
2757,0.01818181818181818
2758,0.01818181818181818
2759,0.07272727272727272
2760,0.01818181818181818
2761,0.03636363636363636
2762,0.03636363636363636
2763,0.0
2764,0.01818181818181818
2765,0.01818181818181818
2766,0.05454545454545454
2767,0.07272727272727272
2768,0.05454545454545454
2769,0.03636363636363636
2770,0.03636363636363636
2771,0.05454545454545454
2772,0.07272727272727272
2773,0.03636363636363636
2774,0.01818181818181818
2775,0.01818181818181818
2776,0.01818181818181818
2777,0.01818181818181818
2778,0.0
2779,0.03636363636363636
2780,0.01818181818181818
2781,0.01818181818181818
2782,0.01818181818181818
2783,0.01818181818181818
2784,0.01818181818181818
2785,0.03636363636363636
2786,0.01818181818181818
2787,0.01818181818181818
2788,0.01818181818181818
2789,0.01818181818181818
2790,0.01818181818181818
2791,0.01818181818181818
2792,0.01818181818181818
2793,0.01818181818181818
2794,0.01818181818181818
2795,0.03636363636363636
2796,0.01818181818181818
2797,0.01818181818181818
2798,0.01818181818181818
2799,0.01818181818181818
2800,0.01818181818181818
2801,0.03636363636363636
2802,0.01818181818181818
2803,0.01818181818181818
2804,0.01818181818181818
2805,0.03636363636363636
2806,0.03636363636363636
2807,0.01818181818181818
2808,0.01818181818181818
2809,0.01818181818181818
2810,0.01818181818181818
2811,0.01818181818181818
2812,0.01818181818181818
2813,0.03636363636363636
2814,0.01818181818181818
2815,0.01818181818181818
2816,0.01818181818181818
2817,0.03636363636363636
2818,0.01818181818181818
2819,0.01818181818181818
2820,0.01818181818181818
2821,0.03636363636363636
2822,0.01818181818181818
2823,0.01818181818181818
2824,0.01818181818181818
2825,0.01818181818181818
2826,0.01818181818181818
2827,0.01818181818181818
2828,0.01818181818181818
2829,0.01818181818181818
2830,0.01818181818181818
2831,0.03636363636363636
2832,0.01818181818181818
2833,0.01818181818181818
2834,0.01818181818181818
2835,0.01818181818181818
2836,0.01818181818181818
2837,0.01818181818181818
2838,0.01818181818181818
2839,0.01818181818181818
2840,0.01818181818181818
2841,0.03636363636363636
2842,0.01818181818181818
2843,0.01818181818181818
2844,0.01818181818181818
2845,0.01818181818181818
2846,0.01818181818181818
2847,0.0
2848,0.01818181818181818
2849,0.05454545454545454
2850,0.03636363636363636
2851,0.01818181818181818
2852,0.01818181818181818
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.01818181818181818
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.01818181818181818
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.01818181818181818
2871,0.0
2872,0.0
2873,0.0
2874,0.01818181818181818
2875,0.01818181818181818
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.01818181818181818
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.01818181818181818
2886,0.01818181818181818
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.01818181818181818
2893,0.0
2894,0.0
2895,0.0
2896,0.01818181818181818
2897,0.0
2898,0.0
2899,0.0
2900,0.01818181818181818
2901,0.01818181818181818
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.01818181818181818
2907,0.0
2908,0.0
2909,0.0
2910,0.01818181818181818
2911,0.01818181818181818
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.01818181818181818
2917,0.0
2918,0.0
2919,0.0
2920,0.01818181818181818
2921,0.01818181818181818
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.01818181818181818
2928,0.05454545454545454
2929,0.0
2930,0.0
2931,0.05454545454545454
2932,0.05454545454545454
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.05454545454545454
2938,0.05454545454545454
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.05454545454545454
2944,0.0
2945,0.0
2946,0.05454545454545454
2947,0.05454545454545454
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.05454545454545454
2953,0.0
2954,0.0
2955,0.05454545454545454
2956,0.05454545454545454
2957,0.05454545454545454
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.05454545454545454
2965,0.0
2966,0.05454545454545454
2967,0.0
2968,0.0
2969,0.05454545454545454
2970,0.05454545454545454
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.05454545454545454
2976,0.0
2977,0.0
2978,0.05454545454545454
2979,0.05454545454545454
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.05454545454545454
2985,0.0
2986,0.0
2987,0.05454545454545454
2988,0.05454545454545454
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.01818181818181818
2995,0.01818181818181818
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.05454545454545454
3006,0.01818181818181818
3007,0.0
3008,0.0
3009,0.03636363636363636
3010,0.0
3011,0.0
3012,0.03636363636363636
3013,0.03636363636363636
3014,0.0
3015,0.0
3016,0.03636363636363636
3017,0.03636363636363636
3018,0.0
3019,0.03636363636363636
3020,0.0
3021,0.0
3022,0.03636363636363636
3023,0.03636363636363636
3024,0.0
3025,0.03636363636363636
3026,0.0
3027,0.0
3028,0.0
3029,0.03636363636363636
3030,0.03636363636363636
3031,0.03636363636363636
3032,0.0
3033,0.03636363636363636
3034,0.0
3035,0.03636363636363636
3036,0.0
3037,0.0
3038,0.03636363636363636
3039,0.03636363636363636
3040,0.0
3041,0.03636363636363636
3042,0.0
3043,0.0
3044,0.03636363636363636
3045,0.03636363636363636
3046,0.0
3047,0.03636363636363636
3048,0.0
3049,0.0
3050,0.03636363636363636
3051,0.03636363636363636
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.03636363636363636
3058,0.03636363636363636
3059,0.03636363636363636
3060,0.03636363636363636
3061,0.03636363636363636
3062,0.03636363636363636
3063,0.03636363636363636
3064,0.03636363636363636
3065,0.03636363636363636
3066,0.03636363636363636
3067,0.03636363636363636
3068,0.03636363636363636
3069,0.03636363636363636
3070,0.03636363636363636
3071,0.03636363636363636
3072,0.03636363636363636
3073,0.03636363636363636
3074,0.03636363636363636
3075,0.03636363636363636
3076,0.03636363636363636
3077,0.03636363636363636
3078,0.03636363636363636
3079,0.01818181818181818
3080,0.01818181818181818
3081,0.03636363636363636
3082,0.03636363636363636
3083,0.03636363636363636
3084,0.03636363636363636
3085,0.03636363636363636
3086,0.05454545454545454
3087,0.07272727272727272
3088,0.03636363636363636
3089,0.01818181818181818
3090,0.01818181818181818
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.03636363636363636
3096,0.03636363636363636
3097,0.0
3098,0.0
3099,0.03636363636363636
3100,0.03636363636363636
3101,0.0
3102,0.0
3103,0.03636363636363636
3104,0.0
3105,0.03636363636363636
3106,0.03636363636363636
3107,0.0
3108,0.0
3109,0.03636363636363636
3110,0.0
3111,0.03636363636363636
3112,0.03636363636363636
3113,0.03636363636363636
3114,0.0
3115,0.0
3116,0.0
3117,0.03636363636363636
3118,0.0
3119,0.03636363636363636
3120,0.0
3121,0.03636363636363636
3122,0.03636363636363636
3123,0.0
3124,0.0
3125,0.03636363636363636
3126,0.0
3127,0.03636363636363636
3128,0.03636363636363636
3129,0.0
3130,0.0
3131,0.03636363636363636
3132,0.0
3133,0.03636363636363636
3134,0.03636363636363636
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.05454545454545454
3164,0.07272727272727272
3165,0.03636363636363636
3166,0.01818181818181818
3167,0.0
3168,0.05454545454545454
3169,0.0
3170,0.0
3171,0.05454545454545454
3172,0.0
3173,0.0
3174,0.05454545454545454
3175,0.0
3176,0.05454545454545454
3177,0.05454545454545454
3178,0.0
3179,0.0
3180,0.05454545454545454
3181,0.0
3182,0.05454545454545454
3183,0.05454545454545454
3184,0.0
3185,0.0
3186,0.0
3187,0.05454545454545454
3188,0.0
3189,0.05454545454545454
3190,0.0
3191,0.05454545454545454
3192,0.05454545454545454
3193,0.0
3194,0.0
3195,0.05454545454545454
3196,0.0
3197,0.05454545454545454
3198,0.05454545454545454
3199,0.0
3200,0.0
3201,0.05454545454545454
3202,0.0
3203,0.05454545454545454
3204,0.05454545454545454
3205,0.0
3206,0.0
3207,0.0
3208,0.05454545454545454
3209,0.01818181818181818
3210,0.01818181818181818
3211,0.01818181818181818
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.03636363636363636
3220,0.03636363636363636
3221,0.0
3222,0.03636363636363636
3223,0.05454545454545454
3224,0.07272727272727272
3225,0.03636363636363636
3226,0.01818181818181818
3227,0.01818181818181818
3228,0.0
3229,0.0
3230,0.0
3231,0.03636363636363636
3232,0.03636363636363636
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.03636363636363636
3238,0.03636363636363636
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.03636363636363636
3244,0.0
3245,0.0
3246,0.03636363636363636
3247,0.03636363636363636
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.03636363636363636
3253,0.0
3254,0.0
3255,0.03636363636363636
3256,0.03636363636363636
3257,0.03636363636363636
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.03636363636363636
3265,0.0
3266,0.0
3267,0.03636363636363636
3268,0.0
3269,0.0
3270,0.03636363636363636
3271,0.03636363636363636
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.03636363636363636
3277,0.0
3278,0.0
3279,0.03636363636363636
3280,0.03636363636363636
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.03636363636363636
3286,0.0
3287,0.0
3288,0.03636363636363636
3289,0.03636363636363636
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.03636363636363636
3296,0.0
3297,0.0
3298,0.03636363636363636
3299,0.0
3300,0.0
3301,0.03636363636363636
3302,0.03636363636363636
3303,0.0
3304,0.0
3305,0.0
3306,0.03636363636363636
3307,0.03636363636363636
3308,0.0
3309,0.0
3310,0.0
3311,0.03636363636363636
3312,0.0
3313,0.0
3314,0.03636363636363636
3315,0.03636363636363636
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.03636363636363636
3321,0.0
3322,0.0
3323,0.03636363636363636
3324,0.03636363636363636
3325,0.03636363636363636
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.0
3331,0.03636363636363636
3332,0.0
3333,0.0
3334,0.03636363636363636
3335,0.0
3336,0.0
3337,0.03636363636363636
3338,0.03636363636363636
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.03636363636363636
3344,0.0
3345,0.0
3346,0.03636363636363636
3347,0.03636363636363636
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.03636363636363636
3353,0.0
3354,0.0
3355,0.03636363636363636
3356,0.03636363636363636
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0
3367,0.0
3368,0.0
3369,0.0
3370,0.0
3371,0.0
3372,0.0
3373,0.0
3374,0.0
3375,0.0
3376,0.0
3377,0.05454545454545454
3378,0.0
3379,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.01818181818181818
3386,0.0
3387,0.0
3388,0.0
3389,0.05454545454545454
3390,0.01818181818181818
3391,0.0
3392,0.0
3393,0.0
3394,0.0
3395,0.0
3396,0.0
3397,0.0
3398,0.03636363636363636
3399,0.0
3400,0.0
3401,0.0
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.03636363636363636
3410,0.03636363636363636
3411,0.03636363636363636
3412,0.0
3413,0.0
3414,0.0
3415,0.05454545454545454
3416,0.01818181818181818
3417,0.0
3418,0.0
3419,0.0
3420,0.0
3421,0.03636363636363636
3422,0.0
3423,0.03636363636363636
3424,0.0
3425,0.0
3426,0.03636363636363636
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
